ReviewID,Product,Category,Source,Country,Rating,Sentiment,Review,WordCount,CharCount,Topic
R10936,Project Planner,Software,Website,India,4,Positive,This has been a good purchase; project planner. The project planner was purchased for a specific need. setup took only a short time. I have used it several times before writing this review.,33,189,setup
R03851,Face Moisturizer,Beauty,Mobile App,Canada,5,Positive,My experience with face moisturizer. I bought the face moisturizer for regular use. it has held up better than expected. I am basing this on my experience over the last few weeks.,32,179,quality
R08341,Project Planner,Software,Email Survey,Canada,2,Negative,I am not satisfied with project planner. I bought the project planner for regular use. basic tasks require too many steps. I compared the experience with a couple of similar products.,31,183,usability
R04125,Phone Case,Accessories,Email Survey,Nigeria,2,Negative,My experience with phone case. I have been testing the phone case in normal day-to-day use. I had to repeat the same issue several times. I compared the experience with a couple of similar products.,35,198,support
R10746,Accounting App,Software,Email Survey,South Africa,4,Neutral,"So far, accounting app. I bought the accounting app for regular use. delivery was within the stated window. That is the part I noticed most during everyday use.",28,160,delivery
R04789,Team Chat,Software,Email Survey,Kenya,3,Neutral,"My experience with team chat. I have been testing the team chat in normal day-to-day use. billing worked, although the details took some checking. I compared the experience with a couple of similar products.",34,207,billing
R02867,Phone Case,Accessories,Website,United Kingdom,4,Neutral,"I have mixed feelings about phone case. I chose the phone case after comparing a few options. the build is acceptable, although nothing stands out. I compared the experience with a couple of similar products.",35,208,quality
R01387,Mini Fridge,Appliances,Mobile App,Nigeria,2,Negative,"Unfortunately, mini fridge. I chose the mini fridge after comparing a few options. the charge was confusing. The result may depend on how heavily you use it.",27,157,billing
R05942,Cleansing Brush,Beauty,Email Survey,Ghana,4,Positive,So far I am happy with cleansing brush. I have been testing the cleansing brush in normal day-to-day use. it handles my usual workload well. I would describe the overall experience this way after trying it for a while.,39,218,performance
R03068,Vacuum Cleaner,Home,Marketplace,Kenya,2,Negative,"Unfortunately, vacuum cleaner. I've been testing the vacuum cleaner in normal day-to-day use. the build feels flimsy. I compared the experience with a couple of similar products.",27,178,quality
R10859,Smart Watch,Electronics,Mobile App,South Africa,2,Negative,The main issue with smart watch. I bought the smart watch for regular use. the payment issue required unnecessary follow-up. There were a few details that influenced my overall impression.,30,188,billing
R03630,USB Cable,Accessories,Marketplace,Canada,3,Neutral,I've mixed feelings about usb cable. I bought the usb cable for regular use. setup was manageable with some trial and error. There were a few details that influenced my overall impression.,32,188,setup
R11347,Accounting App,Software,Website,Nigeria,2,Negative,I have had problems with accounting app. I chose the accounting app after comparing a few options. the experience fell short of what was promised. The result may depend on how heavily you use it.,35,195,expectations
R10729,Vacuum Cleaner,Home,Marketplace,United Kingdom,5,Positive,I would gladly use vacuum cleaner. I chose the vacuum cleaner after comparing a few options. the response time has been consistent. I have used it several times before writing this review.,32,188,performance
R03029,USB Cable,Accessories,Mobile App,Ghana,2,Negative,My experience with usb cable. I chose the usb cable after comparing a few options. the cost is difficult to justify. I compared the experience with a couple of similar products.,31,177,value
R02970,Standing Fan,Appliances,Marketplace,India,3,Neutral,I have been using standing fan. The standing fan was purchased for a specific need. the materials are okay for the price. I would describe the overall experience this way after trying it for a while.,36,199,quality
R09901,Blender,Home,Marketplace,Canada,4,Positive,I had a smooth experience with blender. I chose the blender after comparing a few options. the package arrived in good condition. I have used it several times before writing this review.,32,186,delivery
R08647,Rice Cooker,Appliances,Mobile App,Canada,2,Neutral,I am still deciding about rice cooker. I have been testing the rice cooker in normal day-to-day use. getting started took longer than expected but was possible. The result may depend on how heavily you use it.,37,209,setup
R06137,Team Chat,Software,Email Survey,Ghana,4,Positive,I am satisfied with team chat. I chose the team chat after comparing a few options. the charge matched what I was shown. I am basing this on my experience over the last few weeks.,35,179,billing
R08802,Project Planner,Software,Mobile App,India,4,Positive,The product has worked well for me; project planner. I chose the project planner after comparing a few options. the interface feels intuitive. I would describe the overall experience this way after trying it for a while.,37,220,usability
R04264,Electric Shaver,Beauty,Mobile App,United Kingdom,5,Positive,My experience with electric shaver. I've been testing the electric shaver in normal day-to-day use. setup took only a short time. I compared the experience with a couple of similar products.,31,190,setup
